Company_Name,Category,Object_id,Country,Region,Amount_Raised_USD,Stage,Funded_At
GroupPrice,software,c:66028,USA,SF Bay,600000,angel,01/01/2012
Quilt,mobile,c:153745,USA,SF Bay,505000,angel,01/01/2012
Lucky Sort,analytics,c:117101,USA,Portland,500000,angel,01/01/2012
Zoomph,analytics,c:162546,USA,Washington DC,500000,angel,01/01/2012
Stackpop,enterprise,c:166173,USA,New York,500000,angel,01/01/2012
Condition One,games_video,c:152817,USA,SF Bay,500000,angel,01/01/2012
Cobra Stylet,manufacturing,c:196031,USA,Louisville,500000,angel,01/01/2012
Wannado,web,c:210891,USA,Nashville,450000,angel,01/01/2012
Time Bomb Deals,advertising,c:152364,USA,Denver,425000,angel,01/01/2012
Rexter,enterprise,c:75408,USA,Los Angeles,400000,angel,01/01/2012
Plix,games_video,c:195524,USA,United States - Other,400000,angel,01/01/2012
Traffio,games_video,c:195836,USA,SF Bay,400000,angel,01/01/2012
Contract Room,enterprise,c:186318,USA,Miami,375000,angel,01/01/2012
CureSquare,health,c:166968,USA,Chicago,375000,angel,01/01/2012
Nix Hydra Games,games_video,c:64490,USA,Los Angeles,345000,angel,01/01/2012
AudioTag,advertising,c:189643,USA,SF Bay,330000,angel,01/01/2012
Histros,education,c:156321,USA,SF Bay,300000,angel,01/01/2012
Pronia Medical Systems,medical,c:196036,USA,Louisville,300000,angel,01/01/2012
Everest,mobile,c:149062,USA,SF Bay,300000,angel,01/01/2012
Recoup,nonprofit,c:85143,USA,Washington DC,300000,angel,01/01/2012
Brandcast,web,c:197552,USA,SF Bay,300000,angel,01/01/2012
MXD3D,web,c:264870,USA,SF Bay,300000,angel,01/01/2012
Baboo,enterprise,c:200252,USA,Los Angeles,250000,angel,01/01/2012
Ittavi,finance,c:185816,USA,SF Bay,250000,angel,01/01/2012
FoodFan,hospitality,c:174088,USA,New York,250000,angel,01/01/2012
SeatNinja,mobile,c:173501,USA,Sacramento,250000,angel,01/01/2012
Spotster,web,c:148026,USA,New York,250000,angel,01/01/2012
Pricing Engine,advertising,c:108052,USA,New York,200000,angel,01/01/2012
Sonar.me,mobile,c:76274,USA,New York,200000,angel,01/01/2012
15Five,software,c:168340,USA,SF Bay,200000,angel,01/01/2012
Spreadknowledge,sports,c:170098,USA,Philadelphia,200000,angel,01/01/2012
FamilyLeaf,social,c:153170,USA,SF Bay,177000,angel,01/01/2012
FlexMinder,health,c:139490,USA,Seattle,170000,angel,01/01/2012
Fanium,mobile,c:240209,USA,San Diego,150000,angel,01/01/2012
KIS Group,photo_video,c:221898,USA,New York,150000,angel,01/01/2012
GLADvertising.com,search,c:173980,USA,Chicago,150000,angel,01/01/2012
Greener Expressions,social,c:59065,USA,Pittsburg,150000,angel,01/01/2012
HeyBubble,software,c:178338,USA,New York,150000,angel,01/01/2012
Priceonomics,web,c:144243,USA,SF Bay,150000,angel,01/01/2012
Keen IO,analytics,c:142345,USA,SF Bay,118000,angel,01/01/2012
TempoDB,analytics,c:150612,USA,Chicago,118000,angel,01/01/2012
Appsembler,software,c:153584,USA,Boston,118000,angel,01/01/2012
Vidmaker,web,c:151220,USA,Madison,118000,angel,01/01/2012
Cloudsnap,enterprise,c:150607,USA,Reno,100000,angel,01/01/2012
Knetik Media,fashion,c:86172,USA,Londwood,100000,angel,01/01/2012
Playdate App,games_video,c:161453,USA,New York,100000,angel,01/01/2012
ShelfX,hardware,c:139299,USA,Denver,100000,angel,01/01/2012
RouterShare,mobile,c:81628,USA,SF Bay,100000,angel,01/01/2012
Yakify,web,c:166644,USA,Manhattan Baach,100000,angel,01/01/2012
UnBuyThat,ecommerce,c:183716,USA,New York,90000,angel,01/01/2012
EasyPaint,local,c:168978,USA,Washington DC,80000,angel,01/01/2012
PadMatcher,real_estate,c:234166,USA,Boston,76937,angel,01/01/2012
NOTIK,nonprofit,c:172494,USA,New York,74500,angel,01/01/2012
GoSave,advertising,c:50578,USA,Los Angeles,60000,angel,01/01/2012
Waybeo,enterprise,c:236643,USA,Philadelphia,50000,angel,01/01/2012
Waybeo,enterprise,c:236643,USA,Philadelphia,50000,angel,01/01/2012
Waybeo,enterprise,c:236643,USA,Philadelphia,50000,angel,01/01/2012
Waybeo,enterprise,c:236643,USA,Philadelphia,50000,angel,01/01/2012
YR.MRKT,fashion,c:182806,USA,New York,50000,angel,01/01/2012
aisle411,mobile,c:61790,USA,Saint Louis,50000,angel,01/01/2012
Bonfyre,mobile,c:173133,USA,Saint Louis,50000,angel,01/01/2012
Wetradetogether,social,c:160198,USA,New York,50000,angel,01/01/2012
Agiftidea.com,social,c:166051,USA,Washington DC,50000,angel,01/01/2012
Dropifi,software,c:153719,USA,SF Bay,50000,angel,01/01/2012
Click With Me Now,web,c:163087,USA,Saint Louis,50000,angel,01/01/2012
foodjunky,other,c:276762,USA,Detroit,40000,angel,01/01/2012
SongFlame,music,c:64454,USA,Portland,35000,angel,01/01/2012
KlinkMobile,enterprise,c:148938,USA,Kansas City,30000,angel,01/01/2012
ScriptRock,enterprise,c:149054,USA,SF Bay,25000,angel,01/01/2012
LXSN,social,c:176153,USA,SF Bay,25000,angel,01/01/2012
ishBowl,sports,c:231967,USA,SF Bay,25000,angel,01/01/2012
Preply.com,education,c:152097,USA,Boston,20000,angel,01/01/2012
iCouch,health,c:86258,USA,New York,20000,angel,01/01/2012
Cardiio,health,c:187794,USA,SF Bay,20000,angel,01/01/2012
Sessions,health,c:187800,USA,SF Bay,20000,angel,01/01/2012
ChickRx,health,c:54466,USA,SF Bay,20000,angel,01/01/2012
Flomio,ecommerce,c:77626,USA,Miami,18000,angel,01/01/2012
Cloudsnap,enterprise,c:150607,USA,Reno,18000,angel,01/01/2012
TeliApp,mobile,c:256610,USA,Linden,15000,angel,01/01/2012
Stakeforce,enterprise,c:147607,USA,San Diego,10000,angel,01/01/2012
The Political Student,web,c:236065,USA,SF Bay,1000,angel,01/01/2012
Life360,mobile,c:23778,USA,SF Bay,2250000,other,01/01/2012
Distil,security,c:145938,USA,Washington DC,400000,other,01/01/2012
Marketecture,software,c:75421,USA,Salt Lake City,183000,other,01/01/2012
CarHound,automotive,c:162239,USA,Los Angeles,150000,other,01/01/2012
HEVO Power,cleantech,c:270010,USA,New York,25000,other,01/01/2012
uTaP,messaging,c:152087,USA,United States - Other,20000,other,01/01/2012
morphCARD,software,c:154333,USA,Columbus,20000,other,01/01/2012
MEDL Mobile,mobile,c:38270,USA,Los Angeles,1500000,post-ipo,01/01/2012
PlayPhone,games_video,c:10069,USA,SF Bay,67247200,private-equity,01/01/2012
SolarCity,cleantech,c:12352,USA,SF Bay,66000000,private-equity,01/01/2012
Nanosolar,nanotech,c:1668,USA,SF Bay,50000000,private-equity,01/01/2012
Progreso Financiero,finance,c:140051,USA,SF Bay,18400000,private-equity,01/01/2012
Revolution Foods,health,c:64919,USA,SF Bay,12750000,private-equity,01/01/2012
iRhythm Technologies,biotech,c:23794,USA,SF Bay,12180000,private-equity,01/01/2012
AirXpanders,biotech,c:46689,USA,SF Bay,10308000,private-equity,01/01/2012
Tello,web,c:53141,USA,SF Bay,1299900,private-equity,01/01/2012
Interactive Bid Games Inc,games_video,c:260066,USA,Los Angeles,500000,private-equity,01/01/2012
SimpliVity,network_hosting,c:150384,USA,Boston,18000000,series-a,01/01/2012
Brevity,software,c:152965,USA,Los Angeles,7700000,series-a,01/01/2012
Solavei,social,c:218684,USA,Seattle,7500000,series-a,01/01/2012
PernixData,enterprise,c:188560,USA,SF Bay,7000000,series-a,01/01/2012
Neuronetrix,health,c:196032,USA,Louisville,7000000,series-a,01/01/2012
AppCard,advertising,c:208289,USA,New York,6500000,series-a,01/01/2012
Vendscreen,hardware,c:145389,USA,Portland,6300000,series-a,01/01/2012
Supernova,mobile,c:65919,USA,Venice,6000000,series-a,01/01/2012
Leaf,web,c:74111,USA,Boston,6000000,series-a,01/01/2012
Udacity,education,c:153800,USA,SF Bay,5000000,series-a,01/01/2012
Passbox,web,c:149632,USA,SF Bay,5000000,series-a,01/01/2012
Refinery29,fashion,c:14514,USA,New York,4300000,series-a,01/01/2012
Fastly,network_hosting,c:81775,USA,SF Bay,4000000,series-a,01/01/2012
Front Flip,mobile,c:158349,USA,Kansas City,3950000,series-a,01/01/2012
NX Pharmagen,biotech,c:196035,USA,Louisville,3500000,series-a,01/01/2012
OpenGov,enterprise,c:232588,USA,SF Bay,3000000,series-a,01/01/2012
Belly,advertising,c:144382,USA,Chicago,2500000,series-a,01/01/2012
Lively Inc.,hardware,c:264622,USA,SF Bay,2500000,series-a,01/01/2012
SphereUp,search,c:188984,USA,SF Bay,2500000,series-a,01/01/2012
GetGoing,travel,c:153208,USA,SF Bay,2500000,series-a,01/01/2012
Jammit,music,c:147733,USA,Los Angeles,2300000,series-a,01/01/2012
ChatID,mobile,c:101317,USA,New York,2000000,series-a,01/01/2012
Mavizon,software,c:74797,USA,New Albany,2000000,series-a,01/01/2012
Infinio,software,c:187433,USA,Boston,2000000,series-a,01/01/2012
Candi Controls,enterprise,c:187417,USA,SF Bay,1900000,series-a,01/01/2012
Concept.io,mobile,c:155670,USA,SF Bay,1800000,series-a,01/01/2012
MyCheck,mobile,c:189147,USA,New York,1700000,series-a,01/01/2012
ClearFit,web,c:30008,USA,SF Bay,1665000,series-a,01/01/2012
Matterport,hardware,c:190682,USA,SF Bay,1600000,series-a,01/01/2012
SupportLocal,social,c:189730,USA,Denver,1600000,series-a,01/01/2012
IFTTT,web,c:142217,USA,SF Bay,1500000,series-a,01/01/2012
4-Tell,ecommerce,c:146950,USA,Portland,1000000,series-a,01/01/2012
Wetradetogether,social,c:160198,USA,New York,800000,series-a,01/01/2012
"Machine Zone, Inc.",games_video,c:153239,USA,SF Bay,8000000,series-b,01/01/2012
Klout,social,c:15738,USA,SF Bay,30000000,series-c+,01/01/2012
Zoosk,social,c:5487,USA,SF Bay,21100000,series-c+,01/01/2012
Recorded Future,analytics,c:48756,USA,Boston,12000000,series-c+,01/01/2012
Busca Corp,games_video,c:22219,USA,San Diego,1000000,series-c+,01/01/2012
Nook Media,mobile,c:182474,USA,New York,300000000,venture,01/01/2012
Donuts,enterprise,c:160547,USA,Seattle,100000000,venture,01/01/2012
BeachMint,ecommerce,c:49601,USA,Los Angeles,36175009,venture,01/01/2012
Aliphcom,mobile,c:271185,USA,SF Bay,24318000,venture,01/01/2012
Wikimedia Foundation,nonprofit,c:3609,USA,SF Bay,20000000,venture,01/01/2012
Accela,software,c:60225,USA,SF Bay,10000000,venture,01/01/2012
Sequenta,biotech,c:63565,USA,SF Bay,8460000,venture,01/01/2012
Modulus Financial Engineering,software,c:155829,USA,Phoenix,8450000,venture,01/01/2012
"SCIenergy, Inc.",cleantech,c:60444,USA,SF Bay,8000000,venture,01/01/2012
"MongoDB, Inc.",software,c:8623,USA,New York,7700000,venture,01/01/2012
spigit,software,c:237,USA,SF Bay,7200000,venture,01/01/2012
Catalyst Biosciences,biotech,c:25441,USA,SF Bay,7000000,venture,01/01/2012
EnerVault,cleantech,c:42095,USA,SF Bay,7000000,venture,01/01/2012
Kalidex Pharmaceuticals,biotech,c:70904,USA,SF Bay,6500000,venture,01/01/2012
Ayla Networks,hardware,c:221931,USA,SF Bay,5500000,venture,01/01/2012
Afferent Pharmaceuticals,biotech,c:37983,USA,SF Bay,5000000,venture,01/01/2012
AdRoll,advertising,c:4415,USA,SF Bay,3999900,venture,01/01/2012
Recurly,enterprise,c:31996,USA,SF Bay,3706000,venture,01/01/2012
Inertia Beverage Group,software,c:6150,USA,Napa,3500100,venture,01/01/2012
Livescribe,hardware,c:20812,USA,SF Bay,3300000,venture,01/01/2012
LoyalBlocks,mobile,c:168193,USA,New York,3200000,venture,01/01/2012
Kineto Wireless,mobile,c:26681,USA,SF Bay,3003000,venture,01/01/2012
Sifteo,hardware,c:70131,USA,SF Bay,3000000,venture,01/01/2012
Kazaana,mobile,c:84429,USA,SF Bay,3000000,venture,01/01/2012
Devicescape,mobile,c:17599,USA,SF Bay,2970000,venture,01/01/2012
Zero Motorcycles,automotive,c:24041,USA,SF Bay,2200000,venture,01/01/2012
Fitbit,health,c:10015,USA,SF Bay,2069200,venture,01/01/2012
UniversityNow,education,c:155509,USA,SF Bay,2000000,venture,01/01/2012
Magnum Semiconductor,semiconductor,c:17737,USA,SF Bay,2000000,venture,01/01/2012
Linkage Biosciences,biotech,c:25330,USA,SF Bay,1954000,venture,01/01/2012
Ensenda,software,c:16357,USA,SF Bay,1800900,venture,01/01/2012
Moximed,biotech,c:218090,USA,SF Bay,1770000,venture,01/01/2012
Envivio,software,c:15535,USA,SF Bay,1500000,venture,01/01/2012
PubNub,software,c:82376,USA,SF Bay,1500000,venture,01/01/2012
Spartz,web,c:60233,USA,Chicago,1500000,venture,01/01/2012
Scrybe,enterprise,c:370,USA,SF Bay,1009000,venture,01/01/2012
Pasteurization Technology Group (PTG),cleantech,c:148952,USA,SF Bay,1000000,venture,01/01/2012
People Power,web,c:146808,USA,California - Other,989000,venture,01/01/2012
SOASTA,enterprise,c:13082,USA,SF Bay,964000,venture,01/01/2012
MeMeMe,mobile,c:42490,USA,Washington DC,665383,venture,01/01/2012
Electric Cloud,software,c:23962,USA,SF Bay,598000,venture,01/01/2012
WorldMate,mobile,c:9467,USA,SF Bay,505000,venture,01/01/2012
Thismoment,enterprise,c:12308,USA,SF Bay,500000,venture,01/01/2012
Nimbic (formerly Physware),enterprise,c:38430,USA,SF Bay,444000,venture,01/01/2012
Mouth Foods,ecommerce,c:281936,USA,New York,300000,venture,01/01/2012
Wordlock,hardware,c:262311,USA,SF Bay,300000,venture,01/01/2012
BoomWriter Media,education,c:157113,USA,Boston,239000,venture,01/01/2012
BetaBrand,ecommerce,c:37750,USA,SF Bay,189000,venture,01/01/2012
SenSage,security,c:15294,USA,SF Bay,179000,venture,01/01/2012
Zenprise,mobile,c:20117,USA,SF Bay,130000,venture,01/01/2012
Kyield,analytics,c:34154,USA,Santa Fe,100000,venture,01/01/2012
Sentons,semiconductor,c:185150,USA,SF Bay,75000,venture,01/01/2012
InsideView,enterprise,c:6858,USA,SF Bay,62000,venture,01/01/2012
Namely,enterprise,c:146884,USA,New York,1000000,angel,31/12/2011
Gauss Surgical,biotech,c:145689,USA,SF Bay,805000,angel,31/12/2011
Evisors,education,c:58630,USA,New York,650000,angel,31/12/2011
Rewardli,ecommerce,c:86155,USA,SF Bay,515000,angel,31/12/2011
SnowShoe Stamp,mobile,c:150034,USA,Madison,209000,angel,31/12/2011
InvenQuery,software,c:167167,USA,Kansas City,100000,angel,31/12/2011
just.me,mobile,c:83700,USA,SF Bay,2200000,series-a,31/12/2011
RxVantage,enterprise,c:24497,USA,Los Angeles,2000000,series-a,31/12/2011
ThinkEco,cleantech,c:50555,USA,New York,5360876,venture,31/12/2011
TMMI (TMM Inc.),photo_video,c:155853,USA,Willmington,500000,venture,31/12/2011
MeUndies,fashion,c:230976,USA,Los Angeles,393250,venture,31/12/2011
Kuehnle Agrosystems,biotech,c:240464,USA,Honolulu,250000,venture,31/12/2011
Islet Sciences,biotech,c:256475,USA,New York,528000,angel,30/12/2011
Wise Connect,other,c:263874,USA,Atlanta,166700,angel,30/12/2011
SanT?sti,other,c:263886,USA,San Luis Obispo,125000,angel,30/12/2011
eVoter,web,c:57773,USA,Fort Lauderdale,99997,angel,30/12/2011
Maya Medical,biotech,c:157819,USA,SF Bay,2810000,other,30/12/2011
uKnow.com,security,c:80487,USA,Washington DC,1275000,other,30/12/2011
Imperium Health Management,biotech,c:263923,USA,Louisville,155000,other,30/12/2011
Desert Newco Managers,software,c:267531,USA,Phoenix,11000000,private-equity,30/12/2011
Parchment,education,c:68400,USA,Phoenix,12999994,series-c+,30/12/2011
Daktari Diagnostics,biotech,c:34652,USA,Boston,10000000,venture,30/12/2011
Geno,biotech,c:263884,USA,unknown,7990819,venture,30/12/2011
ValuNet,mobile,c:267535,USA,Emporia,4940000,venture,30/12/2011
EveryMove,health,c:73846,USA,Seattle,3074554,venture,30/12/2011
Permeon Biologics,biotech,c:145691,USA,Boston,2500000,venture,30/12/2011
Spinal Simplicity,medical,c:228813,USA,Kansas City,2446187,venture,30/12/2011
TrackVia,software,c:1308,USA,Denver,1921221,venture,30/12/2011
AquaMost,cleantech,c:235577,USA,Madison,1818461,venture,30/12/2011
WeSpeke,software,c:260838,USA,Pittsburg,1730100,venture,30/12/2011
Pinnacle Biologics,biotech,c:180564,USA,Chicago,1500000,venture,30/12/2011
Rackwise,software,c:61882,USA,Sacramento,1467200,venture,30/12/2011
ArmedZilla,social,c:50087,USA,Phoenix,1247000,venture,30/12/2011
Arrayent Health,software,c:260601,USA,New York,558000,venture,30/12/2011
independenceIT,software,c:246282,USA,Allentown,175500,venture,30/12/2011
Tytanium Ideas,travel,c:66118,USA,Sacramento,60000,venture,30/12/2011
ZimpleMoney,software,c:15394,USA,Los Angeles,600000,angel,29/12/2011
Accendo Therapeutics,health,c:267557,USA,San Diego,4000000,private-equity,29/12/2011
Clear Catheter Systems,medical,c:145694,USA,Eugene,4000000,series-a,29/12/2011
GMZ Energy,cleantech,c:74060,USA,Boston,4500000,venture,29/12/2011
Corinthian Ophthalmic,biotech,c:225202,USA,TBD,2274850,venture,29/12/2011
Panelfly,mobile,c:34812,USA,New York,1000000,angel,28/12/2011
Locality,search,c:152111,USA,New York,800000,angel,28/12/2011
Vertical Point Solutions,software,c:261039,USA,Corona del Mar,710710,angel,28/12/2011
Mainstay Medical,medical,c:172994,USA,Minneapolis,700000,angel,28/12/2011
MyAcademicProgram,education,c:153082,USA,Opelika,150000,angel,28/12/2011
Corengi,health,c:186460,USA,Seattle,45000,angel,28/12/2011
22nd Century Group,biotech,c:230775,USA,Clarence,1926250,other,28/12/2011
Reveal Data,software,c:264178,USA,Philadelphia,1095000,other,28/12/2011
10-20 Media,ecommerce,c:44927,USA,Washington DC,500000,other,28/12/2011
Patagonia Health Medical and Behavioral Health EHR,software,c:35898,USA,Raleigh-Durham,160000,other,28/12/2011
Freeze Tag,games_video,c:43234,USA,Los Angeles,147500,other,28/12/2011
Buddy,enterprise,c:115013,USA,Seattle,75000,other,28/12/2011
Certain,software,c:23663,USA,SF Bay,11100000,private-equity,28/12/2011
ScalArc Inc.,analytics,c:217030,USA,SF Bay,6080000,private-equity,28/12/2011
Pantheon,enterprise,c:123580,USA,SF Bay,5000009,private-equity,28/12/2011
OneSun,cleantech,c:264197,USA,unknown,35307036,series-a,28/12/2011
PlanG,nonprofit,c:208335,USA,SF Bay,4000000,series-a,28/12/2011
Mu Sigma,analytics,c:78366,USA,Chicago,108000000,series-c+,28/12/2011
Tres Amigas,cleantech,c:145579,USA,Santa Fe,12000000,venture,28/12/2011
Celator Pharmaceuticals,biotech,c:55701,USA,Princeton,2576867,venture,28/12/2011
Eco Power Solutions,cleantech,c:30266,USA,Boston,1700000,venture,28/12/2011
Grokr,mobile,c:175036,USA,SF Bay,1500000,venture,28/12/2011
CapsoVision,medical,c:236928,USA,SF Bay,1459997,venture,28/12/2011
Theralogix,local,c:264193,USA,Washington DC,789000,venture,28/12/2011
Physcient,health,c:246817,USA,Raleigh-Durham,300085,venture,28/12/2011
Elli,ecommerce,c:164545,USA,Portland,300069,venture,28/12/2011
FedTax,web,c:140858,USA,Seattle,135000,venture,28/12/2011
Solle Naturals,other,c:264243,USA,Salt Lake City,100000,venture,28/12/2011
Individual Digital,advertising,c:38686,USA,New York,75000,venture,28/12/2011
MobileDay,mobile,c:160861,USA,Denver,1475000,angel,27/12/2011
ComplyMD,software,c:264253,USA,Birmingham,1130000,angel,27/12/2011
Ringz.TV,enterprise,c:70899,USA,SF Bay,500000,angel,27/12/2011
Prime Genomics,biotech,c:235098,USA,SF Bay,192000,angel,27/12/2011
MedAdherence,mobile,c:145414,USA,New York,150000,angel,27/12/2011
Flipiture,photo_video,c:222288,USA,SF Bay,115000,angel,27/12/2011
ReCept Holdings,biotech,c:262288,USA,Dallas,10154182,private-equity,27/12/2011
FINsix Corporation,semiconductor,c:69935,USA,Boston,1000000,series-a,27/12/2011
Sion Power,cleantech,c:145371,USA,Tucson,50000000,venture,27/12/2011
APX Group,other,c:267562,USA,Salt Lake City,45259000,venture,27/12/2011
Sahale Snacks,ecommerce,c:260710,USA,Seattle,5749536,venture,27/12/2011
HzO,hardware,c:85256,USA,Salt Lake City,3000000,venture,27/12/2011
OraHealth,health,c:260860,USA,Seattle,2089110,venture,27/12/2011
InVisionApp,software,c:76108,USA,New York,1499998,venture,27/12/2011
Titansan,software,c:267148,USA,Los Angeles,500000,venture,27/12/2011
Beyond Lucid Technologies,software,c:145358,USA,SF Bay,361500,angel,26/12/2011
PURE Bioscience,biotech,c:244970,USA,San Diego,225000,venture,24/12/2011
Apiary,software,c:83191,USA,SF Bay,120000,angel,23/12/2011
ownCloud,enterprise,c:145223,USA,Boston,820000,series-a,23/12/2011
Acceleron Pharma,biotech,c:37761,USA,Boston,30000000,series-c+,23/12/2011
Curis,biotech,c:40467,USA,Boston,6000000,venture,23/12/2011
PTC Therapeutics,biotech,c:36788,USA,South Plainfield,5000000,venture,23/12/2011
Cloud Technology Partners,enterprise,c:39624,USA,Boston,400000,venture,23/12/2011
Cloudability,enterprise,c:72922,USA,Portland,1100000,angel,22/12/2011
Moveline,web,c:148334,USA,New York,250000,angel,22/12/2011
AgeneBio,biotech,c:221959,USA,Indianapolis,3688610,other,22/12/2011
Sambazon,ecommerce,c:260682,USA,Los Angeles,3156546,other,22/12/2011
Celladon,biotech,c:34973,USA,San Diego,500000,other,22/12/2011
Provenance Biopharmaceuticals,biotech,c:145174,USA,Boston,8000000,series-a,22/12/2011
FoundationDB,analytics,c:170780,USA,Washington DC,5650000,series-a,22/12/2011
Intimate Bridge 2 Conception,manufacturing,c:60715,USA,Pittsburg,4300000,series-a,22/12/2011
Crimson Informatics,analytics,c:145165,USA,Glen Allen,1800000,series-a,22/12/2011
Blip,games_video,c:24029,USA,New York,6000000,series-c+,22/12/2011
Boston Power,cleantech,c:1728,USA,Boston,30000000,venture,22/12/2011
PatientKeeper,software,c:13645,USA,Boston,6000000,venture,22/12/2011
SIPP International Industries,hospitality,c:145171,USA,Las Vegas,4200000,venture,22/12/2011
ivWatch,hardware,c:235796,USA,Williamsburg,2725000,venture,22/12/2011
MEARS Technologies,semiconductor,c:85077,USA,Boston,1400000,venture,22/12/2011
GreenerU,cleantech,c:145169,USA,Boston,1000000,venture,22/12/2011
US-ST Construction Material Int'l.,manufacturing,c:265766,USA,Los Angeles,1366682,angel,21/12/2011
Omada Health,health,c:141233,USA,SF Bay,800000,angel,21/12/2011
Aspen Aerogels,cleantech,c:25833,USA,Northborough,15000000,other,21/12/2011
SocialMatica,other,c:70745,USA,SF Bay,1000000,other,21/12/2011
Tap.Me,games_video,c:33858,USA,Chicago,423868,other,21/12/2011
Magnolia Medical Technologies,hardware,c:264695,USA,Seattle,165773,other,21/12/2011
Leapset,enterprise,c:186041,USA,SF Bay,150000,other,21/12/2011
Tenex Health,health,c:80769,USA,Los Angeles,11843224,private-equity,21/12/2011
4Tech,biotech,c:267573,USA,Boston,7000000,private-equity,21/12/2011
Tactus Technology,manufacturing,c:145078,USA,SF Bay,6000000,series-a,21/12/2011
Spreecast,social,c:145069,USA,SF Bay,4000000,series-a,21/12/2011
NexSteppe,enterprise,c:145076,USA,SF Bay,14000000,series-b,21/12/2011
AuraSense Therapeutics,biotech,c:148183,USA,Chicago,5400000,series-b,21/12/2011
Music Dealers,advertising,c:48192,USA,Chicago,2180000,series-b,21/12/2011
GMZ Energy,cleantech,c:74060,USA,Boston,14000000,series-c+,21/12/2011
Jawbone,hardware,c:874,USA,SF Bay,40000000,venture,21/12/2011
Cyber-Ark Software,security,c:50268,USA,Boston,40000000,venture,21/12/2011
ImageWare Systems,software,c:145080,USA,San Diego,10000000,venture,21/12/2011
COH,biotech,c:267566,USA,San Diego,4877510,venture,21/12/2011
SurDoc,software,c:145027,USA,SF Bay,4000000,venture,21/12/2011
24/7 Card,finance,c:243774,USA,Los Angeles,3452941,venture,21/12/2011
Aushon BioSystems,biotech,c:145077,USA,Boston,2000000,venture,21/12/2011
Tracks,social,c:70770,USA,New York,1000000,venture,21/12/2011
Cool Lumens,hardware,c:265772,USA,SF Bay,458933,venture,21/12/2011
GoChime,advertising,c:139289,USA,New York,1048500,angel,20/12/2011
Tutorspree,education,c:58420,USA,New York,1000000,angel,20/12/2011
Buffer,social,c:69757,USA,SF Bay,400000,angel,20/12/2011
TRIA Beauty,ecommerce,c:31495,USA,SF Bay,20000003,private-equity,20/12/2011
Razer,games_video,c:34631,USA,San Diego,50000000,series-a,20/12/2011
Keas,enterprise,c:20009,USA,SF Bay,6500000,series-a,20/12/2011
eRecycling Corps,cleantech,c:137742,USA,Dallas,35000000,series-b,20/12/2011
Aviir,biotech,c:27486,USA,Los Angeles,10000000,series-b,20/12/2011
ScaleArc,software,c:144925,USA,SF Bay,5330000,series-b,20/12/2011
Excelimmune,biotech,c:46626,USA,Boston,12000000,series-c+,20/12/2011
Stion,cleantech,c:23976,USA,SF Bay,130000000,venture,20/12/2011
ImmunoGen,biotech,c:36225,USA,Boston,20000000,venture,20/12/2011
Transposagen Biopharmaceuticals,biotech,c:8807,USA,Lexington,725000,venture,20/12/2011
Portsmouth Regional Ambulatory Surgery Center,biotech,c:245378,USA,Portsmouth,534672,venture,20/12/2011
UsingMiles,travel,c:9836,USA,Denver,300000,venture,20/12/2011
1spire,manufacturing,c:264746,USA,Houston,30000,venture,20/12/2011
mygola,travel,c:44062,USA,Washington DC,1000000,angel,19/12/2011
Guess Your Songs,games_video,c:249489,USA,Denver,125000,angel,19/12/2011
expressor software,software,c:14593,USA,Boston,6000000,other,19/12/2011
CardiaLen,biotech,c:72352,USA,Saint Louis,2402000,other,19/12/2011
Biolex Therapeutics,biotech,c:25383,USA,Raleigh-Durham,2364417,other,19/12/2011
LensAR,medical,c:151812,USA,Orlando,1425000,other,19/12/2011
MOGL,hospitality,c:148214,USA,San Diego,300000,other,19/12/2011
Gennius,biotech,c:264798,USA,Boston,250000,other,19/12/2011
appssavvy,advertising,c:6109,USA,New York,7100000,series-a,19/12/2011
BestVendor,software,c:77139,USA,New York,3000000,series-a,19/12/2011
TodoCast TV,games_video,c:60577,USA,Los Angeles,1636120,series-a,19/12/2011
Buzz Referrals,advertising,c:158750,USA,Chicago,600000,series-a,19/12/2011
Enverv,semiconductor,c:68462,USA,SF Bay,12000000,series-b,19/12/2011
Houzz,web,c:61360,USA,SF Bay,11600000,series-b,19/12/2011
Appconomy,mobile,c:62424,USA,Austin,10000000,series-b,19/12/2011
Grove Instruments,medical,c:144881,USA,Boston,6000000,series-b,19/12/2011
Agilyx,cleantech,c:72578,USA,Portland,25000000,series-c+,19/12/2011
Cohera Medical,medical,c:25074,USA,Pittsburg,25000000,series-c+,19/12/2011
First Wind,cleantech,c:60001,USA,Boston,210000000,venture,19/12/2011
Novel Therapeutic Technologies,biotech,c:144886,USA,Willmington,75000000,venture,19/12/2011
GreenVolts,cleantech,c:26236,USA,SF Bay,35000000,venture,19/12/2011
Aspire Bariatrics,biotech,c:264808,USA,Philadelphia,16210006,venture,19/12/2011
Exagen Diagnostics,biotech,c:50882,USA,Albuquerque,11986707,venture,19/12/2011
Skyword,search,c:65160,USA,Boston,6000000,venture,19/12/2011
Vringo,software,c:1249,USA,New York,3350000,venture,19/12/2011
Correx,medical,c:69469,USA,Boston,3300000,venture,19/12/2011
Matchbox,enterprise,c:144882,USA,Boston,2500000,venture,19/12/2011
Pirq,mobile,c:144897,USA,Seattle,2000000,venture,19/12/2011
WebLink International,software,c:71266,USA,Indianapolis,1000000,venture,19/12/2011
4-Tell,ecommerce,c:146950,USA,Portland,959979,venture,19/12/2011
